DateTime,AddedIPs,RemovedIPs
1477995122,3,0
1477996803,57,12
1477996922,1,12
1477997522,51,0
1477997764,2,1
1477998121,2,2
1477998184,0,2
1477998721,5,0
1477999443,6,82
1477999922,5,14
1478000645,58,7
1478001121,2,1
1478001363,1,0
1478001781,4,9
1478002321,2,0
1478002922,3,2
1478003521,12,7
1478004122,0,8
1478004483,55,9
1478004721,4,0
1478005209,1,85
1478005382,1,3
1478006522,2,16
1478007122,1,0
1478007181,3,0
1478007722,2,0
1478008323,77,6
1478008563,9,1
1478008984,6,0
1478009521,9,0
1478010122,2,8
1478010722,1,0
1478010974,0,53
1478011322,5,0
1478011921,7,3
1478012404,49,2
1478012586,1,3
1478013722,5,14
1478014322,66,15
1478014822,8,45
1478015521,8,9
1478015764,0,11
1478016122,6,2
1478016182,0,2
1478016722,3,0
1478017322,2,3
1478017922,1,2
1478018164,47,12
1478018522,7,24
1478019122,1,0
1478019364,10,4
1478019721,2,0
1478019783,0,3
1478020321,0,4
1478020564,0,82
1478020921,1,18
1478021223,5,0
1478022003,57,0
1478022121,2,1
1478022721,3,3
1478022963,3,6
1478023322,1,7
1478023921,5,4
1478024408,0,55
1478024522,4,0
1478025121,3,2
1478025843,71,0
1478026322,2,0
1478026563,0,1
1478026921,4,0
1478026984,0,5
1478027521,1,0
1478028244,7,58
1478028721,0,1
1478029321,2,6
1478029682,46,0
1478030163,3,5
1478030525,3,1
1478031122,12,0
1478031721,2,2
1478032084,0,39
1478032922,1,4
1478033523,63,3
1478033764,2,3
1478034188,2,22
1478034721,8,0
1478035322,13,11
1478035921,1,0
1478036521,5,1
1478037121,5,4
1478037363,41,5
1478037843,3,113
1478038322,1,2
1478038922,3,0
1478039521,5,8
1478039648,2,2
1478040122,1,8
1478040722,4,17
1478041205,37,0
1478041388,2,0
1478041922,1,0
1478042522,4,5
1478043123,43,8
1478043722,11,25
1478044321,1,0
1478044564,4,2
1478044922,4,4
1478044990,1,1
1478045523,1,124
1478046121,2,3
1478046722,6,2
1478046962,83,0
1478047321,10,6
1478047921,1,0
1478048164,3,3
1478048588,8,3
1478049122,1,0
1478049721,3,3
1478050028,2,1
1478050321,0,13
1478050381,1,0
1478050803,53,10
1478050922,5,0
1478051290,0,107
1478051522,15,15
1478051763,1,5
1478052122,6,1
1478052193,0,3
1478052722,14,0
1478053322,2,1
1478054643,49,17
1478055122,2,2
1478055363,0,2
1478055722,1,0
1478055732,0,1
1478057042,4,86
1478057581,2,0
1478058192,14,22
1478058482,84,0
1478058963,1,0
1478059321,2,5
1478059391,0,2
1478059922,2,0
1478060521,1,0
1478060884,1,88
1478061122,2,2
1478061722,3,1
1478062324,73,0
1478062563,0,2
1478062922,2,0
1478063522,3,1
1478064121,3,31
1478064723,0,98
1478065321,9,0
1478065921,2,1
1478066163,94,0
1478066521,7,3
1478066532,0,1
1478067121,2,0
1478067721,2,3
1478068322,13,14
1478068392,3,4
1478068921,1,0
1478069521,3,1
1478070004,63,6
1478070193,2,1
1478070485,5,66
1478070722,3,1
1478071321,6,7
1478071924,45,6
1478072522,4,22
1478073121,1,0
1478073364,0,3
1478073793,6,2
1478074325,2,101
1478074921,1,28
1478075522,1,0
1478075762,54,0
1478076121,2,2
1478076722,4,0
1478076964,0,2
1478077321,3,0
1478077922,5,17
1478078521,3,0
1478079181,4,2
1478079603,32,13
1478079722,4,2
1478080324,2,68
1478080562,2,0
1478080932,3,0
1478081522,1,1
1478082121,5,0
1478082722,3,4
1478082781,1,0
1478083442,57,0
1478083921,0,1
1478084163,8,7
1478084594,0,3
1478085122,2,0
1478085722,1,18
1478086083,0,48
1478086331,1,0
1478086921,2,8
1478087283,45,0
1478087526,6,1
1478087763,3,2
1478088122,4,4
1478088192,0,1
1478089322,0,3
1478089922,19,14
1478090521,6,0
1478091123,57,10
1478091364,1,2
1478091721,2,15
1478092321,2,0
1478092921,3,0
1478093522,0,3
1478093764,0,72
1478094122,2,3
1478094721,1,0
1478094963,44,0
1478095322,10,0
1478095396,0,7
1478095922,3,10
1478096522,1,10
1478097121,10,21
1478097721,6,1
1478098322,2,0
1478098804,44,6
1478098992,11,8
1478099767,4,98
1478100122,6,0
1478100722,63,11
1478101322,4,28
1478101921,7,0
1478102162,4,5
1478102593,0,8
1478103721,4,0
1478104563,48,10
1478104922,1,10
1478105524,10,44
1478105762,8,2
1478106194,2,9
1478106721,6,5
1478107446,5,86
1478107633,7,0
1478107921,4,0
1478108403,56,0
1478108521,1,3
1478109122,13,0
1478109363,6,1
1478109721,0,23
1478109793,0,1
1478110322,8,1
1478110921,9,7
1478111521,2,0
1478111581,8,0
1478112243,66,11
1478113207,14,43
1478113321,0,13
1478113392,0,2
1478113921,4,1
1478115126,4,54
1478115721,1,19
1478116082,48,0
1478116321,7,2
1478116563,5,0
1478116994,7,4
1478117521,3,0
1478118121,5,24
1478118964,0,82
1478119321,2,5
1478119924,62,0
1478120163,2,2
1478120521,14,0
1478120532,1,1
1478121721,3,2
1478122321,3,5
1478122922,1,0
1478123521,5,0
1478123765,44,57
1478124121,9,5
1478124193,0,1
1478124721,2,0
1478125322,6,0
1478125922,11,3
1478125981,6,0
1478126521,2,9
1478127122,4,0
1478127616,44,54
1478127792,35,4
1478128321,9,0
1478128921,12,16
1478129522,38,62
1478130122,14,20
1478130722,2,0
1478130963,1,0
1478131685,5,66
1478131922,1,0
1478132521,7,6
1478133181,10,0
1478133603,66,0
1478133722,2,6
1478134321,5,1
1478134563,2,5
1478134922,2,0
1478134993,0,3
1478135522,3,0
1478136121,16,3
1478136433,2,0
1478136722,2,0
1478137442,55,2
1478138163,3,3
1478138522,7,8
1478139122,2,0
1478139605,0,98
1478139722,0,18
1478140922,3,3
1478141523,58,12
1478142194,3,2
1478142721,6,0
1478143321,2,0
1478143922,4,0
1478144522,7,1
1478145122,1,3
1478145363,60,8
1478145797,9,28
1478146325,6,131
1478146922,2,1
1478147522,5,0
1478148725,3,6
1478149204,81,4
1478149321,4,0
1478149395,0,3
1478149922,4,0
1478150163,0,91
1478150522,1,23
1478151122,98,0
1478151722,6,1
1478152322,1,2
1478152563,2,2
1478152921,2,9
1478152997,0,1
1478153521,4,2
1478154121,2,0
1478154721,2,2
1478154973,62,4
1478155322,2,12
1478155921,1,1
1478156163,6,0
1478156595,2,2
1478157122,2,12
1478157844,1,132
1478158321,3,0
1478158814,51,0
1478158921,1,3
1478159522,3,0
1478159763,4,2
1478160121,4,0
1478160721,1,5
1478161321,2,4
1478161684,0,57
1478161981,0,29
